r1,r2,support,weight_log1p
P768,P625,400,5.993961
P768,P646,354,5.872118
P768,P1566,247,5.513429
P768,P1082,217,5.384495
P768,P242,206,5.332719
P768,P910,197,5.288267
P768,P2326,195,5.278115
P768,P402,191,5.257495
P768,P856,173,5.159055
P768,P2046,173,5.159055
P768,P373,163,5.099866
P768,P6766,149,5.010635
P768,P3896,147,4.997212
P768,P36,144,4.976734
P768,P300,142,4.962845
P768,P214,133,4.897840
P768,P8119,126,4.844187
P768,P244,122,4.812184
P768,P2044,121,4.804021
P768,P6265,118,4.779123
P768,P2671,114,4.744932
P768,P138,109,4.700480
P768,P7471,100,4.615121
P768,P8189,100,4.615121
P768,P18,97,4.584967
P768,P571,95,4.564348
P768,P13591,95,4.564348
P768,P2936,80,4.394449
P768,P421,73,4.304065
P768,P901,72,4.290459
P768,P982,57,4.060443
P768,P47,45,3.828641
P768,P12749,43,3.784190
P768,P1417,42,3.761200
P768,P1376,39,3.688879
P768,P1464,39,3.688879
P768,P1448,38,3.663562
P768,P1792,38,3.663562
P768,P1889,37,3.637586
P768,P1705,37,3.637586
P768,P227,36,3.610918
P768,P150,35,3.583519
P768,P3417,33,3.526361
P768,P948,33,3.526361
P768,P7197,32,3.496508
P768,P1617,31,3.465736
P768,P2581,30,3.433987
P7779,P31,4171,8.336151
P7779,P17,3274,8.094073
P7779,P571,2981,8.000349
P7779,P607,2130,7.664347
P7779,P373,2085,7.643004
P7779,P646,1983,7.592870
P7779,P18,1634,7.399398
P7779,P576,1618,7.389564
P7779,P2671,1519,7.326466
P7779,P361,1485,7.303843
P7779,P241,1260,7.139660
P7779,P4791,837,6.731018
P7779,P276,809,6.697034
P7779,P214,711,6.568078
P7779,P159,648,6.475433
P7779,P749,546,6.304449
P7779,P910,520,6.255750
P7779,P1889,492,6.200509
P7779,P166,422,6.047372
P7779,P244,409,6.016157
P7779,P94,390,5.968708
P7779,P945,390,5.968708
P7779,P227,363,5.897154
P7779,P1705,323,5.780744
P7779,P856,311,5.743003
P7779,P13591,277,5.627621
P7779,P8189,261,5.568345
P7779,P1366,234,5.459586
P7779,P1448,230,5.442418
P7779,P138,229,5.438079
P7779,P1365,224,5.416100
P7779,P366,202,5.313206
P7779,P1343,202,5.313206
P7779,P41,201,5.308268
P7779,P527,200,5.303305
P7779,P1813,196,5.283204
P7779,P131,195,5.278115
P7779,P154,189,5.247024
P7779,P279,179,5.192957
P7779,P8030,175,5.170484
P7779,P355,162,5.093750
P7779,P2013,155,5.049856
P7779,P158,155,5.049856
P7779,P3417,149,5.010635
P7779,P1417,142,4.962845
P7779,P625,142,4.962845
P7779,P12597,139,4.941642
P7779,P2581,131,4.882802
P7779,P1451,127,4.852030
P7779,P691,125,4.836282
P780,P279,1422,7.260523
P780,P31,1300,7.170888
P780,P2892,1137,7.037028
P780,P6366,807,6.694562
P780,P646,780,6.660575
P780,P2888,778,6.658011
P780,P1995,774,6.652863
P780,P10283,772,6.650279
P780,P486,726,6.588926
P780,P672,716,6.575076
P780,P373,663,6.498282
P780,P7807,634,6.453625
P780,P1748,629,6.445720
P780,P3827,596,6.391917
P780,P11143,527,6.269096
P780,P7329,525,6.265301
P780,P3841,518,6.251904
P780,P18,508,6.232448
P780,P1417,485,6.186209
P780,P494,484,6.184149
P780,P5008,477,6.169611
P780,P557,476,6.167516
P780,P3417,447,6.104793
P780,P493,447,6.104793
P780,P604,400,5.993961
P780,P1343,398,5.988961
P780,P5082,396,5.983936
P780,P8189,371,5.918894
P780,P5270,371,5.918894
P780,P508,369,5.913503
P780,P8814,364,5.899897
P780,P699,363,5.897154
P780,P244,352,5.866468
P780,P13591,347,5.852202
P780,P691,341,5.834811
P780,P3201,334,5.814131
P780,P8656,323,5.780744
P780,P4229,315,5.755742
P780,P1692,308,5.733341
P780,P673,293,5.683580
P780,P1296,283,5.648974
P780,P2347,282,5.645447
P780,P667,279,5.634790
P780,P12385,276,5.624018
P780,P8408,266,5.587249
P780,P4233,266,5.587249
P780,P3471,264,5.579730
P780,P1889,257,5.552960
P780,P227,253,5.537334
P780,P10565,247,5.513429
P783,P279,6,1.945910
P783,P1889,2,1.098612
P783,P1269,2,1.098612
P78,P17,292,5.680173
P78,P31,318,5.765191
P78,P131,32,3.496508
P78,P1889,127,4.852030
P78,P137,31,3.465736
P78,P1552,3,1.386294
P78,P126,74,4.317488
P78,P460,69,4.248495
P78,P1343,3,1.386294
P78,P1365,6,1.945910
P78,P279,3,1.386294
P78,P138,9,2.302585
P78,P1366,4,1.609438
P78,P5008,6,1.945910
P78,P407,21,3.091042
P78,P3712,2,1.098612
P78,P282,22,3.135494
P78,P1001,4,1.609438
P78,P127,3,1.386294
P78,P1535,2,1.098612
P78,P859,101,4.624973
P78,P6954,5,1.791759
P7781,P1299,2,1.098612
P7781,P1343,28,3.367296
P7781,P1151,2,1.098612
P7781,P1424,6,1.945910
P7781,P12933,2,1.098612
P7781,P11738,3,1.386294
P7781,P1382,8,2.197225
P7781,P12994,2,1.098612
P7781,P1269,4,1.609438
P7781,P1001,5,1.791759
P7781,P279,42,3.761200
P7781,P1542,2,1.098612
P7781,P1552,2,1.098612
P7781,P1889,22,3.135494
P7781,P2579,4,1.609438
P7781,P17,10,2.397895
P7781,P155,2,1.098612
P7781,P156,2,1.098612
P7781,P2184,2,1.098612
P7781,P2670,2,1.098612
P7781,P2737,2,1.098612
P7781,P2354,2,1.098612
P7781,P1557,2,1.098612
P7781,P2283,2,1.098612
P7781,P31,31,3.465736
P7781,P461,7,2.079442
P7781,P3095,19,2.995732
P7781,P5008,23,3.178054
P7781,P457,2,1.098612
P7781,P527,7,2.079442
P7781,P7084,2,1.098612
P7781,P460,12,2.564949
P7781,P361,2,1.098612
P7781,P710,2,1.098612
P7781,P910,28,3.367296
P7781,P92,9,2.302585
P7781,P793,2,1.098612
P7781,P828,3,1.386294
P7861,P971,46,3.850148
P7861,P31,46,3.850148
P7861,P4224,6,1.945910
P785,P1269,9,2.302585
P7727,P31,49,3.912023
P7727,P17,46,3.850148
P7727,P2671,32,3.496508
P7727,P856,28,3.367296
P7727,P361,26,3.295837
P7727,P2388,16,2.833213
P7727,P571,11,2.484907
P7727,P646,11,2.484907
P7727,P910,7,2.079442
P7727,P214,6,1.945910
P7727,P244,6,1.945910
P7727,P2390,6,1.945910
P7727,P7763,6,1.945910
P7727,P13442,6,1.945910
P7727,P13591,6,1.945910
P7727,P1705,6,1.945910
P7727,P8885,6,1.945910
P7727,P527,5,1.791759
P7727,P4725,5,1.791759
P7727,P2002,4,1.609438
P7727,P409,4,1.609438
P7727,P1207,4,1.609438
P7727,P8189,4,1.609438
P7727,P2670,3,1.386294
P7727,P8687,3,1.386294
P7727,P268,3,1.386294
P7727,P269,3,1.386294
P7727,P2124,3,1.386294
P7727,P154,3,1.386294
P7727,P488,2,1.098612
P7727,P2013,2,1.098612
P7727,P2397,2,1.098612
P7727,P1001,2,1.098612
P7727,P2581,2,1.098612
P7727,P213,2,1.098612
P7727,P227,2,1.098612
P7727,P271,2,1.098612
P7727,P11496,2,1.098612
P7727,P155,2,1.098612
P7727,P156,2,1.098612
P7727,P101,2,1.098612
P788,P31,2,1.098612
P788,P279,5,1.791759
P788,P527,2,1.098612
P788,P910,4,1.609438
P788,P1343,4,1.609438
P788,P460,2,1.098612
P7604,P112,5,1.791759
P7604,P1142,4,1.609438
P7604,P1269,4,1.609438
P7604,P106,229,5.438079
P7604,P119,30,3.433987
P7604,P1196,29,3.401197
P7604,P1001,563,6.335054
P7604,P1308,32,3.496508
P7604,P102,80,4.394449
P7604,P103,70,4.262680
P7604,P1038,21,3.091042
P7604,P101,33,3.526361
P7604,P108,109,4.700480
P7604,P1299,4,1.609438
P7604,P131,8,2.197225
P7604,P1037,2,1.098612
P7604,P1066,12,2.564949
P7604,P1026,6,1.945910
P7604,P1050,4,1.609438
P7604,P1303,2,1.098612
P7604,P10645,2,1.098612
P7604,P140,41,3.737670
P7604,P166,83,4.430817
P7604,P1343,56,4.043051
P7604,P1344,18,2.944439
P7604,P17,590,6.381816
P7604,P136,4,1.609438
P7604,P1411,3,1.386294
P7604,P1412,176,5.176150
P7604,P159,22,3.135494
P7604,P163,2,1.098612
P7604,P170,2,1.098612
P7604,P1365,26,3.295837
P7604,P1424,9,2.302585
P7604,P1454,7,2.079442
P7604,P1347,2,1.098612
P7604,P1366,9,2.302585
P7604,P1441,5,1.791759
P7604,P1387,3,1.386294
P7604,P1340,3,1.386294
P7604,P1399,9,2.302585
P7604,P172,4,1.609438
P7604,P1416,8,2.197225
P7604,P1552,2,1.098612
P7604,P155,2,1.098612
P7604,P175,2,1.098612
P7604,P2098,529,6.272877
P7604,P2354,111,4.718499
P7604,P2389,128,4.859812
P7604,P19,165,5.111988
P7604,P20,91,4.521789
P7604,P21,229,5.438079
P7604,P22,41,3.737670
P7604,P25,24,3.218876
P7604,P26,54,4.007333
P7604,P237,2,1.098612
P7604,P1830,3,1.386294
P7604,P1889,28,3.367296
P7604,P2388,5,1.791759
P7604,P2541,2,1.098612
P7604,P263,11,2.484907
P7604,P241,24,3.218876
P7604,P1884,3,1.386294
P7604,P2632,6,1.945910
P7604,P184,17,2.890372
P7604,P185,23,3.178054
P7604,P1950,6,1.945910
P7604,P2348,2,1.098612
P7604,P1754,8,2.197225
P7604,P2283,2,1.098612
P7604,P27,191,5.257495
P7604,P31,848,6.744059
P7604,P39,105,4.663439
P7604,P3373,24,3.218876
P7604,P3602,28,3.367296
P7604,P361,43,3.784190
P7604,P279,571,6.349139
P7604,P355,6,1.945910
P7604,P2959,2,1.098612
P7604,P2868,2,1.098612
P7604,P3438,3,1.386294
P7604,P3729,2,1.098612
P7604,P3342,7,2.079442
P7604,P2650,3,1.386294
P7604,P3919,4,1.609438
P7604,P276,5,1.791759
P7604,P3876,3,1.386294
P7604,P40,43,3.784190
P7604,P488,3,1.386294
P7604,P527,5,1.791759
P7604,P4195,3,1.386294
P7604,P5008,30,3.433987
P7604,P53,8,2.197225
P7604,P460,4,1.609438
P7604,P511,15,2.772589
P7604,P410,30,3.433987
P7604,P451,5,1.791759
P7604,P463,69,4.248495
P7604,P509,26,3.295837
P7604,P512,15,2.772589
P7604,P485,8,2.197225
P7604,P421,4,1.609438
P7604,P452,4,1.609438
P7604,P411,2,1.098612
P7604,P6104,8,2.197225
P7604,P6379,4,1.609438
P7604,P735,193,5.267858
P7604,P748,18,2.944439
P7604,P551,15,2.772589
P7604,P734,148,5.003946
P7604,P6758,2,1.098612
P7604,P69,140,4.948760
P7604,P6886,12,2.564949
P7604,P598,3,1.386294
P7604,P607,24,3.218876
P7604,P740,3,1.386294
P7604,P749,6,1.945910
P7604,P669,3,1.386294
P7604,P7779,6,1.945910
P7604,P7763,7,2.079442
P7604,P641,2,1.098612
P7604,P66,2,1.098612
P7604,P7604,4,1.609438
P7604,P5800,2,1.098612
P7604,P793,10,2.397895
P7604,P910,195,5.278115
P7604,P937,45,3.828641
P7604,P85,2,1.098612
P7604,P92,3,1.386294
P7604,P97,6,1.945910
P7604,P945,8,2.197225
P7604,P91,5,1.791759
P7604,P802,11,2.484907
P7604,P800,34,3.555348
P7604,P9139,4,1.609438
P7604,P841,2,1.098612
P784,P279,11,2.484907
P787,P31,22,3.135494
P787,P155,4,1.609438
P787,P156,3,1.386294
P787,P279,19,2.995732
P787,P361,8,2.197225
P787,P910,8,2.197225
P787,P1343,7,2.079442
P787,P1889,6,1.945910
P787,P5008,7,2.079442
P787,P461,2,1.098612
P787,P4878,2,1.098612
P787,P138,6,1.945910
P787,P460,4,1.609438
P789,P279,10,2.397895
P789,P361,2,1.098612
P789,P910,6,1.945910
P789,P1343,2,1.098612
P789,P1889,2,1.098612
P789,P461,2,1.098612
P786,P279,6,1.945910
P786,P527,3,1.386294
P790,P31,433,6.073045
P790,P646,346,5.849325
P790,P17,315,5.755742
P790,P373,306,5.726848
P790,P214,284,5.652489
P790,P856,277,5.627621
P790,P18,264,5.579730
P790,P910,260,5.564520
P790,P244,252,5.533389
P790,P13591,232,5.451038
P790,P8189,204,5.323010
P790,P227,190,5.252273
P790,P213,190,5.252273
P790,P571,185,5.225747
P790,P625,158,5.068904
P790,P269,142,4.962845
P790,P1448,142,4.962845
P790,P1417,138,4.934474
P790,P3417,133,4.897840
P790,P268,131,4.882802
P790,P691,130,4.875197
P790,P131,127,4.852030
P790,P242,119,4.787492
P790,P1343,119,4.787492
P790,P10832,117,4.770685
P790,P402,116,4.762174
P790,P1566,116,4.762174
P790,P421,113,4.736198
P790,P1082,113,4.736198
P790,P2046,113,4.736198
P790,P47,112,4.727388
P790,P1296,112,4.727388
P790,P12385,111,4.718499
P790,P2163,110,4.709530
P790,P6766,109,4.700480
P790,P1334,107,4.682131
P790,P159,107,4.682131
P790,P395,106,4.672829
P790,P94,106,4.672829
P790,P1332,106,4.672829
P790,P1333,106,4.672829
P790,P1335,106,4.672829
P790,P6706,105,4.663439
P790,P36,104,4.653960
P790,P2002,103,4.644391
P790,P1705,100,4.615121
P790,P1464,98,4.595120
P790,P409,96,4.574711
P790,P463,94,4.553877
P790,P1001,94,4.553877
P7867,P31,49091,10.801451
P7867,P373,49091,10.801451
P7867,P971,49058,10.800779
P7867,P4224,209,5.347108
P7867,P935,53,3.988984
P7867,P18,30,3.433987
P7867,P301,19,2.995732
P7867,P17,12,2.564949
P7867,P646,8,2.197225
P7867,P910,6,1.945910
P7867,P242,6,1.945910
P7867,P2671,6,1.945910
P7867,P8189,5,1.791759
P7867,P856,5,1.791759
P7867,P244,4,1.609438
P7867,P3417,4,1.609438
P7867,P5008,4,1.609438
P7867,P131,4,1.609438
P7867,P402,4,1.609438
P7867,P625,4,1.609438
P7867,P1082,4,1.609438
P7867,P1538,4,1.609438
P7867,P1539,4,1.609438
P7867,P1540,4,1.609438
P7867,P1566,4,1.609438
P7867,P2046,4,1.609438
P7867,P2326,4,1.609438
P7867,P6766,4,1.609438
P7867,P1753,4,1.609438
P7867,P279,3,1.386294
P7867,P1269,3,1.386294
P7867,P1889,3,1.386294
P7867,P6104,3,1.386294
P7867,P214,3,1.386294
P7867,P421,3,1.386294
P7867,P443,3,1.386294
P7867,P7867,3,1.386294
P7867,P4330,3,1.386294
P7867,P460,2,1.098612
P7867,P527,2,1.098612
P7867,P8309,2,1.098612
P7867,P8313,2,1.098612
P7867,P8519,2,1.098612
P7867,P12596,2,1.098612
P7867,P12800,2,1.098612
P7867,P1014,2,1.098612
P7867,P1245,2,1.098612
P7867,P1256,2,1.098612
P7867,P1282,2,1.098612
P7867,P1343,2,1.098612
P7903,P140,4,1.609438
P7903,P1889,6,1.945910
P7903,P2341,2,1.098612
P7903,P2579,3,1.386294
P7903,P2596,3,1.386294
P7903,P1343,8,2.197225
P7903,P1424,3,1.386294
P7903,P17,5,1.791759
P7903,P122,3,1.386294
P7903,P1313,2,1.098612
P7903,P1366,5,1.791759
P7903,P1792,5,1.791759
P7903,P1906,3,1.386294
P7903,P1365,3,1.386294
P7903,P131,2,1.098612
P7903,P1464,2,1.098612
P7903,P156,2,1.098612
P7903,P112,2,1.098612
P7903,P1344,2,1.098612
P7903,P910,9,2.302585
P7903,P5008,6,1.945910
P7903,P7867,3,1.386294
P7903,P31,10,2.397895
P7903,P279,3,1.386294
P7903,P2936,6,1.945910
P7903,P2959,2,1.098612
P7903,P30,4,1.609438
P7903,P36,4,1.609438
P7903,P37,3,1.386294
P7903,P47,5,1.791759
P7903,P3075,2,1.098612
P7903,P38,2,1.098612
P7888,P31,6421,8.767485
P7888,P17,5985,8.697179
P7888,P571,4752,8.466531
P7888,P856,3218,8.076826
P7888,P159,3010,8.010028
P7888,P131,2580,7.855932
P7888,P646,2511,7.828835
P7888,P373,2473,7.813592
P7888,P214,1986,7.594381
P7888,P1448,1979,7.590852
P7888,P1454,1969,7.585789
P7888,P18,1913,7.556951
P7888,P625,1651,7.409742
P7888,P576,1472,7.295056
P7888,P244,1390,7.237778
P7888,P910,1383,7.232733
P7888,P2671,1364,7.218910
P7888,P154,1308,7.177019
P7888,P452,1299,7.170120
P7888,P1320,1215,7.103322
P7888,P1365,1209,7.098376
P7888,P2002,1165,7.061334
P7888,P2013,1154,7.051856
P7888,P213,1145,7.044033
P7888,P1278,1039,6.946976
P7888,P13591,996,6.904751
P7888,P1366,893,6.795706
P7888,P8687,891,6.793466
P7888,P749,891,6.793466
P7888,P3417,884,6.785588
P7888,P2003,871,6.770789
P7888,P227,863,6.761573
P7888,P2088,849,6.745236
P7888,P361,810,6.698268
P7888,P463,805,6.692084
P7888,P8189,798,6.683361
P7888,P6782,760,6.634633
P7888,P3500,719,6.579251
P7888,P2427,710,6.566672
P7888,P2046,709,6.565265
P7888,P355,696,6.546785
P7888,P2397,658,6.490724
P7888,P112,652,6.481577
P7888,P421,639,6.461468
P7888,P242,632,6.450470
P7888,P127,609,6.413459
P7888,P36,548,6.308098
P7888,P4156,545,6.302619
P7888,P1128,539,6.291569
P7888,P691,531,6.276643
P7936,P279,70,4.262680
P7936,P31,66,4.204693
P7936,P646,57,4.060443
P7936,P910,38,3.663562
P7936,P3417,37,3.637586
P7936,P1889,34,3.555348
P7936,P373,32,3.496508
P7936,P227,30,3.433987
P7936,P13591,28,3.367296
P7936,P6366,28,3.367296
P7936,P2347,27,3.332205
P7936,P3827,26,3.295837
P7936,P8189,24,3.218876
P7936,P8408,23,3.178054
P7936,P244,23,3.178054
P7936,P10283,23,3.178054
P7936,P691,21,3.091042
P7936,P18,20,3.044522
P7936,P1036,18,2.944439
P7936,P3911,18,2.944439
P7936,P508,17,2.890372
P7936,P1343,17,2.890372
P7936,P2671,17,2.890372
P7936,P349,16,2.833213
P7936,P1014,16,2.833213
P7936,P5437,16,2.833213
P7936,P1417,15,2.772589
P7936,P1617,14,2.708050
P7936,P12596,14,2.708050
P7936,P8313,13,2.639057
P7936,P4527,13,2.639057
P7936,P7870,13,2.639057
P7936,P3553,13,2.639057
P7936,P460,13,2.639057
P7936,P3095,12,2.564949
P7936,P268,12,2.564949
P7936,P1269,12,2.564949
P7936,P2581,12,2.564949
P7936,P461,11,2.484907
P7936,P3984,11,2.484907
P7936,P12086,11,2.484907
P7936,P486,11,2.484907
P7936,P672,11,2.484907
P7936,P7033,11,2.484907
P7936,P1225,10,2.397895
P7936,P8168,10,2.397895
P7936,P10565,10,2.397895
P7936,P361,10,2.397895
P7936,P1368,9,2.302585
P7936,P5008,9,2.302585
P7782,P31,38194,10.550460
P7782,P971,38141,10.549071
P7782,P373,37532,10.532976
P7782,P18,389,5.966147
P7782,P7561,37,3.637586
P7782,P301,33,3.526361
P7782,P2671,24,3.218876
P7782,P176,16,2.833213
P7782,P8047,15,2.772589
P7782,P2043,13,2.639057
P7782,P729,13,2.639057
P7782,P17,12,2.564949
P7782,P2052,9,2.302585
P7782,P138,9,2.302585
P7782,P458,8,2.197225
P7782,P2261,7,2.079442
P7782,P2262,7,2.079442
P7782,P7782,7,2.079442
P7782,P5008,7,2.079442
P7782,P571,6,1.945910
P7782,P137,6,1.945910
P7782,P127,5,1.791759
P7782,P625,5,1.791759
P7782,P1083,5,1.791759
P7782,P289,5,1.791759
P7782,P504,4,1.609438
P7782,P131,4,1.609438
P7782,P8933,4,1.609438
P7782,P460,4,1.609438
P7782,P617,4,1.609438
P7782,P1889,4,1.609438
P7782,P2317,3,1.386294
P7782,P646,3,1.386294
P7782,P2561,3,1.386294
P7782,P1093,3,1.386294
P7782,P587,3,1.386294
P7782,P1325,3,1.386294
P7782,P366,2,1.098612
P7782,P730,2,1.098612
P7782,P793,2,1.098612
P7782,P279,2,1.098612
P7782,P154,2,1.098612
P7782,P2049,2,1.098612
P7984,P18,33,3.526361
P7984,P31,33,3.526361
P7984,P373,31,3.465736
P7984,P279,25,3.258097
P7984,P646,22,3.135494
P7984,P1014,18,2.944439
P7984,P1889,18,2.944439
P7984,P1343,15,2.772589
P7984,P12596,14,2.708050
P7984,P8519,13,2.639057
P7984,P13591,13,2.639057
P7984,P910,12,2.564949
P7984,P508,11,2.484907
P7984,P8406,11,2.484907
P7984,P1417,10,2.397895
P7984,P7033,10,2.397895
P7984,P227,9,2.302585
P7984,P8313,9,2.302585
P7984,P8814,9,2.302585
P7984,P244,8,2.197225
P7984,P691,8,2.197225
P7984,P4342,8,2.197225
P7984,P8189,8,2.197225
P7984,P8408,8,2.197225
P7984,P2671,8,2.197225
P7984,P6366,7,2.079442
P7984,P2581,7,2.079442
P7984,P9495,7,2.079442
P7984,P1296,7,2.079442
P7984,P12385,7,2.079442
P7984,P268,6,1.945910
P7984,P1256,6,1.945910
P7984,P2924,6,1.945910
P7984,P11567,6,1.945910
P7984,P7844,6,1.945910
P7984,P7749,6,1.945910
P7984,P461,6,1.945910
P7984,P1036,5,1.791759
P7984,P1245,5,1.791759
P7984,P3219,5,1.791759
P7984,P4212,5,1.791759
P7984,P3827,5,1.791759
P7984,P2347,4,1.609438
P7984,P3417,4,1.609438
P7984,P8514,4,1.609438
P7984,P180,4,1.609438
P7984,P2283,4,1.609438
P7984,P7326,4,1.609438
P7984,P1382,4,1.609438
P7984,P527,3,1.386294
P7959,P527,14,2.708050
P7959,P793,6,1.945910
P7959,P6,7,2.079442
P7937,P527,129,4.867534
P797,P6,149,5.010635
P797,P17,5618,8.633909
P797,P793,70,4.262680
P797,P1151,86,4.465908
P797,P527,992,6.900731
P797,P1142,14,2.708050
P797,P1072,2,1.098612
P797,P1196,118,4.779123
P797,P199,14,2.708050
P797,P1080,11,2.484907
P797,P1165,2,1.098612
P797,P1075,12,2.564949
P795,P17,3329,8.110728
P795,P1343,2319,7.749322
P795,P527,65,4.189655
P795,P205,4,1.609438
P795,P1200,8,2.197225
P795,P793,11,2.484907
P795,P16,565,6.338594
P795,P1302,271,5.605802
P795,P795,5,1.791759
P795,P206,3,1.386294
P793,P6,14,2.708050
P793,P527,1986,7.594381
P793,P790,34,3.555348
P793,P793,4837,8.484257
P793,P1071,27,3.332205
P8006,P31,9,2.302585
P8006,P279,8,2.197225
P8006,P461,5,1.791759
P8006,P2283,5,1.791759
P8006,P2671,4,1.609438
P8006,P1269,4,1.609438
P8006,P18,3,1.386294
P8006,P646,3,1.386294
P8006,P641,2,1.098612
P8005,P1269,13,2.639057
P8026,P31,6,1.945910
P8026,P921,6,1.945910
P7938,P31,4268,8.359135
P7938,P17,4245,8.353733
P7938,P131,4177,8.337588
P7938,P625,3460,8.149313
P7938,P571,3402,8.132413
P7938,P1082,3228,8.079928
P7938,P242,2548,7.843456
P7938,P2671,2220,7.705713
P7938,P36,2011,7.606885
P7938,P1448,1930,7.565793
P7938,P2506,1886,7.542744
P7938,P4179,1850,7.523481
P7938,P2046,1731,7.457032
P7938,P646,1578,7.364547
P7938,P1831,1548,7.345365
P7938,P402,1366,7.220374
P7938,P836,689,6.536692
P7938,P1617,662,6.496775
P7938,P4527,655,6.486161
P7938,P1410,598,6.395262
P7938,P3120,461,6.135565
P7938,P4093,454,6.120297
P7938,P6213,442,6.093570
P7938,P10112,430,6.066108
P7938,P4014,426,6.056784
P7938,P214,378,5.937536
P7938,P3896,346,5.849325
P7938,P138,303,5.717028
P7938,P361,240,5.484797
P7938,P1365,239,5.480639
P7938,P373,200,5.303305
P7938,P244,174,5.164786
P7938,P8189,151,5.023881
P7938,P18,133,4.897840
P7938,P7959,126,4.844187
P7938,P576,118,4.779123
P7938,P47,117,4.770685
P7938,P13591,115,4.753590
P7938,P910,111,4.718499
P7938,P1889,106,4.672829
P7938,P7938,100,4.615121
P7938,P10832,94,4.553877
P7938,P269,93,4.543295
P7938,P6871,88,4.488636
P7938,P991,82,4.418841
P7938,P1705,76,4.343805
P7938,P2354,75,4.330733
P7938,P1366,66,4.204693
P7938,P443,59,4.094345
P7938,P1566,57,4.060443
P8031,P31,1791,7.491088
P8031,P21,1243,7.126087
P8031,P569,1091,6.995766
P8031,P27,1067,6.973543
P8031,P735,1037,6.945051
P8031,P793,979,6.887553
P8031,P106,941,6.848005
P8031,P734,899,6.802395
P8031,P646,802,6.688355
P8031,P19,798,6.683361
P8031,P373,703,6.556778
P8031,P1412,661,6.495266
P8031,P570,656,6.487684
P8031,P214,640,6.463029
P8031,P18,639,6.461468
P8031,P20,536,6.285998
P8031,P244,532,6.278521
P8031,P2671,456,6.124683
P8031,P17,425,6.054439
P8031,P227,412,6.023448
P8031,P13591,395,5.981414
P8031,P571,390,5.968708
P8031,P213,383,5.950643
P8031,P1559,377,5.934894
P8031,P910,376,5.932245
P8031,P1399,373,5.924256
P8031,P1196,371,5.918894
P8031,P8189,350,5.860786
P8031,P69,322,5.777652
P8031,P10832,320,5.771441
P8031,P509,309,5.736572
P8031,P2163,291,5.676754
P8031,P269,266,5.587249
P8031,P1344,254,5.541264
P8031,P607,246,5.509388
P8031,P463,245,5.505332
P8031,P268,235,5.463832
P8031,P1417,225,5.420535
P8031,P691,219,5.393628
P8031,P3417,215,5.375278
P8031,P551,197,5.288267
P8031,P1343,194,5.273000
P8031,P361,185,5.225747
P8031,P140,176,5.176150
P8031,P1142,174,5.164786
P8031,P576,173,5.159055
P8031,P1889,162,5.093750
